=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.05.09 12:16:07 =~=~=~=~=~=~=~=~=~=~=~=
10.47, -1.64, -2.68, -0. -0.08
10.24, -2.28, -2.83, 0.18, -0.15, 0.07
10.15, -2.29, -2.87, 0.25, -0.10, -0.08
 0.01
10.24, -2.27, -2.84, 0.05, 0.03, -0.08
10.24, -2.28, -2.83, 0.18, -0.15, 0.07
10.15, -2.29, -2.87, 0.25, -0.10, -0.08
MPU6050 Found!
10.34, -1.93, -2.95, -0.00, 0.00, 0.00
10.29, -1.99, -2.98, -0.01, -0.01, 0.11
10.13, -1.93, -2.98, -0.05, -0.06, -0.08
10.30, -1.98, -3.06, -0.00, -0.00, 0.09
10.29, -1.92, -3.04, -0.02, 0.00, -0.03
10.19, -1.92, -3.01, -0.05, -0.05, -0.02
10.24, -1.94, -3.06, -0.03, -0.03, 0.06
10.30, -1.91, -3.03, -0.03, -0.02, -0.03
10.22, -1.96, -3.00, -0.01, -0.02, -0.02
10.24, -1.97, -2.99, 0.01, -0.05, -0.00
10.28, -1.98, -2.97, 0.02, -0.04, -0.01
10.25, -1.91, -2.97, -0.00, -0.02, -0.05
10.25, -1.89, -2.93, -0.01, -0.05, 0.01
10.30, -1.92, -2.94, -0.01, -0.03, -0.04
10.24, -1.89, -2.94, 0.02, -0.01, -0.01
10.32, -1.84, -2.93, 0.04, -0.08, 0.03
10.25, -1.84, -3.00, 0.02, -0.04, -0.11
10.22, -1.80, -2.98, 0.03, -0.02, 0.08
10.31, -1.85, -2.99, 0.02, -0.10, -0.01
10.25, -1.81, -3.01, 0.02, -0.01, 0.01
10.27, -1.85, -2.96, 0.05, -0.01, 0.03
10.29, -1.81, -3.00, 0.05, -0.09, -0.04
10.25, -1.81, -3.01, 0.06, -0.03, 0.06
10.27, -1.81, -3.00, 0.08, -0.02, -0.05
10.30, -1.80, -3.01, 0.08, -0.07, 0.02
10.25, -1.82, -2.98, 0.06, -0.04, -0.00
10.28, -1.79, -2.96, 0.06, -0.06, -0.01
10.30, -1.83, -2.97, 0.08, -0.04, 0.03
10.24, -1.81, -2.92, 0.09, -0.05, -0.06
10.28, -1.83, -2.97, 0.09, -0.09, 0.05
10.29, -1.85, -2.98, 0.06, -0.04, -0.00
10.21, -1.82, -2.97, 0.03, -0.02, 0.00
10.30, -1.83, -3.01, 0.03, -0.06, 0.03
10.28, -1.82, -3.02, 0.05, -0.03, -0.03
10.24, -1.80, -3.01, 0.06, -0.03, 0.00
10.33, -1.84, -2.98, 0.04, -0.06, 0.04
10.30, -1.79, -3.00, 0.00, -0.04, -0.05
10.28, -1.82, -2.97, 0.02, -0.02, 0.01
10.24, -1.85, -3.01, 0.02, -0.06, 0.05
10.23, -1.81, -2.97, 0.04, -0.04, -0.05
10.28, -1.86, -2.96, 0.07, -0.01, 0.01
10.27, -1.83, -2.95, 0.01, -0.06, 0.02
10.25, -1.87, -2.98, -0.00, -0.03, -0.00
10.28, -1.85, -2.97, 0.03, -0.03, 0.00
10.29, -1.84, -3.00, 0.03, -0.01, 0.03
10.23, -1.87, -2.95, 0.02, -0.11, -0.02
10.45, -1.88, -3.06, 0.03, 0.05, -0.03
10.12, -1.84, -2.84, 0.09, 0.11, 0.04
10.17, -1.87, -2.97, 0.00, -0.61, 0.05
10.82, -1.93, -3.36, 0.07, 0.59, -0.10
9.76, -1.75, -2.56, 0.14, 0.05, -0.01
10.26, -1.90, -3.12, 0.02, -1.08, 0.24
10.75, -1.99, -3.41, 0.11, 1.13, -0.29
9.65, -1.69, -2.33, 0.13, -0.15, 0.03
10.36, -1.92, -3.30, 0.02, -1.19, 0.31
10.71, -1.98, -3.34, 0.13, 1.29, -0.37
9.66, -1.63, -2.35, 0.14, -0.35, 0.06
10.45, -1.98, -3.31, 0.01, -1.10, 0.32
10.56, -1.97, -3.25, 0.16, 1.32, -0.37
9.69, -1.64, -2.33, 0.17, -0.48, 0.08
10.64, -2.00, -3.39, -0.05, -0.97, 0.35
10.30, -2.00, -3.17, 0.09, 1.29, -0.39
9.66, -1.66, -2.43, 0.15, -0.58, 0.12
10.77, -2.01, -3.53, -0.07, -0.77, 0.26
10.32, -1.93, -3.11, 0.12, 1.22, -0.38
9.61, -1.65, -2.50, 0.18, -0.72, 0.22
10.87, -2.03, -3.58, -0.16, -0.58, 0.16
10.35, -1.86, -3.00, 0.12, 1.24, -0.37
9.63, -1.72, -2.50, 0.10, -1.02, 0.35
10.86, -2.12, -3.70, -0.17, -0.24, -0.02
10.22, -1.81, -2.77, 0.23, 1.25, -0.27
9.71, -1.73, -2.60, 0.03, -1.43, 0.34
10.82, -2.15, -3.84, -0.15, 0.21, -0.15
10.19, -1.78, -2.61, 0.27, 1.24, -0.21
9.87, -1.71, -2.72, -0.04, -1.80, 0.46
